peth_time,r_squared,r_squared_adj,n_trials,Intercept_beta,Intercept_se,Intercept_tstat,Intercept_pvalue,C(reward_seq_2)[T.01]_beta,C(reward_seq_2)[T.01]_se,C(reward_seq_2)[T.01]_tstat,C(reward_seq_2)[T.01]_pvalue,C(reward_seq_2)[T.10]_beta,C(reward_seq_2)[T.10]_se,C(reward_seq_2)[T.10]_tstat,C(reward_seq_2)[T.10]_pvalue,C(reward_seq_2)[T.11]_beta,C(reward_seq_2)[T.11]_se,C(reward_seq_2)[T.11]_tstat,C(reward_seq_2)[T.11]_pvalue,Port_beta,Port_se,Port_tstat,Port_pvalue
0.594,0.038460944458764024,0.038197545183174086,14607,0.5377738495124551,0.067516390130608,7.9650859364985465,1.7723393237160078e-15,-0.6528911735187067,0.09286873223321292,-7.030258277664001,2.1529628373109514e-12,-1.8847781085970012,0.08599491337719886,-21.917320857453657,8.620595084818208e-105,-0.864923251969759,0.07171181478188068,-12.0610983643423,2.4414256010656567e-33,0.13683734012185692,0.01988753703907333,6.880557398988654,6.204531573917049e-12
0.648,0.03534659543600771,0.03508028212119951,14494,0.2667185567392337,0.06819131983282675,3.9113270925552253,9.220913495040321e-05,-0.6447276753939934,0.09387036607224461,-6.868276990608489,6.7628779126942166e-12,-1.8158713268322948,0.08676173210444425,-20.92940381418779,7.533611504813592e-96,-0.8219243214952341,0.07239055658372938,-11.354026827305416,9.460128467194279e-30,0.12812881750294336,0.020020074086945346,6.400017150111016,1.601375175389014e-10
0.702,0.03273229252560261,0.03246282109295895,14363,-0.0252509368324108,0.06941176933564053,-0.36378465891439715,0.716024175611734,-0.5962253358171747,0.09525889604522676,-6.2589990076527915,3.984668777216419e-10,-1.7275897223642847,0.08804645683091916,-19.621342919930076,1.3000914470131429e-84,-0.7114313769083995,0.07360534664397571,-9.665485040774918,4.932380839092501e-22,0.12372791256990077,0.02020738858403177,6.122904602709165,9.427858215458235e-10
0.756,0.030239975014125564,0.029966956989073368,14213,-0.31285124510110074,0.07014775033670953,-4.459889926610808,8.263081924561578e-06,-0.5223706327035785,0.09617379741402922,-5.431527575590755,5.679281372590982e-08,-1.6036516318583256,0.0889646516379009,-18.025716982351838,7.716764637183302e-72,-0.569578275865563,0.07434661035983502,-7.661119627496451,1.9620540273665204e-14,0.1260716362036088,0.02035166305428625,6.194660154667652,6.002138820262123e-10
0.8099999999999999,0.028610596220704276,0.02833184181829984,13944,-0.5594762254933064,0.07144819399625897,-7.830515989285896,5.207962889317884e-15,-0.46124543966248505,0.09799499208872177,-4.706826643190981,2.54023216729578e-06,-1.4863372852829388,0.09059033593264026,-16.407238917715528,6.183841015484866e-60,-0.4195394600324276,0.07570172551174033,-5.542006568494434,3.0445035848009246e-08,0.1285020443694777,0.020690708500053587,6.2106159568747925,5.427604294013599e-10
0.864,0.026600858641769087,0.026314922197219426,13622,-0.8199121302230231,0.07280940519041713,-11.261074418596356,2.751727489247094e-29,-0.39726652051738603,0.09987599259492802,-3.9775977208917404,6.99752000594103e-05,-1.3116913930832996,0.0921892681304691,-14.228243912588106,1.2987185457167066e-45,-0.22197148738991407,0.07709212450383272,-2.8793017291782963,0.003991777663900238,0.11951889992676985,0.020992367040972387,5.693445607800959,1.270712120915759e-08
0.918,0.024825310969999514,0.024520568879677684,12805,-1.121731885002529,0.07682945907361416,-14.600283517911294,6.783523715797885e-48,-0.2777800662003904,0.1051274250625916,-2.6423177970449054,0.008244093570781303,-1.078604790905588,0.0969494950754806,-11.125429689611419,1.2762749111030137e-28,0.02251882662077928,0.08123109416550331,0.27721929455854144,0.7816162017736429,0.11364630550757948,0.02192048942500801,5.184478471448999,2.1992142276750595e-07
0.972,0.025378835988064674,0.025074266874311024,12805,-1.2875898410456412,0.07785080036770119,-16.539198504885736,8.178616885782869e-61,-0.18951842831131802,0.10652494863821102,-1.7790989879279493,0.0752472589720325,-0.9167193973439396,0.09823830439361729,-9.331588151917455,1.2127226793405095e-20,0.2167711223591315,0.08231094910442209,2.633563635429951,0.008459559044379979,0.10805155555035434,0.022211891984733275,4.8645813523954,1.1606460906593527e-06
1.026,0.02790499253905221,0.02758731443203888,12245,-1.5331284980302549,0.08096469463996628,-18.935765827905225,7.715263154834371e-79,-0.07436660366146934,0.11044453532206286,-0.6733389157246384,0.5007444134624666,-0.7032989735305966,0.10164086440749062,-6.919450927837303,4.759931695354657e-12,0.46725873337587864,0.08544811767268468,5.468332669020841,4.632052741367901e-08,0.09668728086284047,0.022768285431753712,4.246577158945657,2.1866403729008806e-05
1.08,0.030658853264223906,0.03032660265694509,11675,-1.651162211810027,0.08467770349689781,-19.499374021999994,2.340580180602145e-83,-0.014704535692294888,0.1154949242099751,-0.12731759246459493,0.8986912304371653,-0.5761427467745543,0.10605257889418157,-5.432614206858893,5.6649140303962595e-08,0.6311139478740421,0.08923788919479006,7.072264411100483,1.611340222257035e-12,0.09795439358493188,0.0235686717170074,4.15612703002889,3.259976989927859e-05
1.134,0.035122427253626354,0.034773592267094755,11069,-1.8057009647311348,0.08907411361662161,-20.271893723275664,9.608277467439298e-90,0.09695279016577726,0.12132976284803645,0.7990849721449554,0.4242582963446031,-0.43649621979561887,0.11132848715027586,-3.920795395399723,8.878959062576504e-05,0.83447033248555,0.09373192463588503,8.902733361415212,6.297888092992031e-19,0.1022112542048398,0.024502392226361573,4.1714806154671304,3.0493716789154813e-05
1.188,0.03791536692728115,0.037544406976221745,10379,-1.9400128996658006,0.09486732729169042,-20.449747611217138,3.7333393458344445e-91,0.15789338905443617,0.12913735832034196,1.2226778610629556,0.2214791682272362,-0.2742476519684915,0.11779829120053051,-2.328112311082968,0.019925265010655852,1.014773866306261,0.09962629135217589,10.185803893061387,2.9837428020001608e-24,0.08609802979917275,0.02564682968734119,3.3570632646915097,0.0007905821620530317
1.242,0.03828164153297331,0.03788440140142968,9689,-1.9678131221791144,0.10142324185931757,-19.401993922740452,2.676836583934084e-82,0.19884294427065,0.1369060810059743,1.4524040335503645,0.14642169378714437,-0.193094499693992,0.12542812271511444,-1.5394832954055173,0.12371902542152306,1.095136679875778,0.10628684654669146,10.303595557279875,9.110050815793436e-25,0.09002197869392374,0.02688195658496525,3.348788188441311,0.0008147550202956943
1.296,0.038911476138362655,0.03847806530460318,8875,-2.0724025435359144,0.11048095099131093,-18.758007827963972,5.087014963648217e-77,0.2777381515279427,0.14804265502957964,1.8760684309022237,0.06067869650061431,-0.025028677356325968,0.1353025849538384,-0.1849829947067536,0.8532466028987062,1.2271603365740897,0.11542141592060029,10.631998635489513,3.0423035853925656e-26,0.10103706519103146,0.0284065153806431,3.55682715169917,0.00037731880677440176
1.35,0.04020016545385641,0.039675684669951305,7325,-2.2525278517375504,0.12677016418935938,-17.76859615305775,3.459612167889986e-69,0.26817765140937144,0.16946162139888027,1.5825273545455611,0.11357243456105498,0.17377604750754969,0.15381909423472515,1.1297430164448283,0.2586215439771342,1.3773735636306335,0.13186240424615342,10.4455365538416,2.314135354330253e-25,0.06877511033882949,0.031172921795193764,2.2062452403622053,0.027397777007903874
1.404,0.04280349547907203,0.04228043727988018,7325,-2.200010384588408,0.12800593062604432,-17.186784814021657,6.195516757111057e-65,0.2535084783107406,0.1711135478231305,1.4815219574126102,0.13851058145967676,0.20327950218546434,0.15531853596213838,1.3087910011913664,0.19064624297878693,1.436556154516536,0.13314781027579756,10.789183476175129,6.1694269883916244e-27,0.08221244733907229,0.031476798111314666,2.611842762670329,0.0090239522162601
1.458,0.04609871765098694,0.04551627143981363,6556,-2.296332648784054,0.14096745663427732,-16.28980690728929,1.6282883825614113e-58,0.2800986639773765,0.18579871857534094,1.5075381903874494,0.13172098227681175,0.34193712280135846,0.16941485958760275,2.0183419779924687,0.043596333205937865,1.5851323588730861,0.14622368756888912,10.840462207098259,3.759271767492155e-27,0.06523083696575109,0.03348985149589621,1.9477792242149647,0.05148404340042088
1.512,0.04627727652978897,0.045620668802787145,5815,-2.3681673297313157,0.15847229024372306,-14.943731336810895,1.413157162748861e-49,0.3930952396083053,0.20637592363537077,1.9047533873323035,0.056861468387266585,0.4823131730809817,0.18846386038054672,2.55918122502157,0.010517006943141845,1.72333365620479,0.16392847365275495,10.512717027154654,1.2803846401399317e-25,0.06330149609959254,0.036254228161311394,1.746044511496305,0.0808560697133651
1.566,0.05321453700492418,0.05245846955593625,5014,-2.4884134513057528,0.17650972215213956,-14.097883226856519,2.723992066780235e-44,0.4119714145307808,0.2293837200716646,1.7959923851704547,0.07255597025834515,0.5517853259835787,0.20929922945746668,2.636346666989098,0.008406262461093512,1.8941899304300658,0.1822657053574666,10.392464817860862,4.814397049561411e-25,0.07999669306282715,0.03945327450379682,2.027631269367226,0.04265073242646561
1.6199999999999999,0.05443009181893488,0.05356754230178007,4390,-2.62177795856334,0.19034308394412702,-13.773959653469376,2.7448846116523377e-42,0.5984743623023753,0.24726200671243923,2.4204056670881466,0.015543574093293967,0.7793550409671877,0.2244777548066212,3.471858677660829,0.0005218580919946208,2.0766180073668474,0.19653073468423324,10.566377878266005,8.689981585502178e-26,0.057337479346082645,0.0423857072274905,1.3527550463731495,0.17620364367470773
1.674,0.05708747409708015,0.056079550499107955,3747,-2.731184986247022,0.2064196378630258,-13.231226517601772,4.318001954887374e-39,0.7142136733523078,0.2699571619389757,2.645655585584194,0.008187385229205504,0.9520827875034124,0.24404254531817798,3.901298383288476,9.735954408392304e-05,2.234889784140786,0.213185024153353,10.48333386933003,2.306847359305525e-25,0.05636889899503199,0.0461956784309548,1.220220178804871,0.22245831088325235
1.728,,,3155,,,,,,,,,,,,,,,,,,,,
1.782,,,2649,,,,,,,,,,,,,,,,,,,,
1.836,,,1778,,,,,,,,,,,,,,,,,,,,
1.89,,,1778,,,,,,,,,,,,,,,,,,,,
1.944,,,1480,,,,,,,,,,,,,,,,,,,,
1.998,,,1223,,,,,,,,,,,,,,,,,,,,
2.052,,,1032,,,,,,,,,,,,,,,,,,,,
2.106,,,845,,,,,,,,,,,,,,,,,,,,
2.16,,,702,,,,,,,,,,,,,,,,,,,,
2.214,,,572,,,,,,,,,,,,,,,,,,,,
2.268,,,478,,,,,,,,,,,,,,,,,,,,
2.322,,,404,,,,,,,,,,,,,,,,,,,,
2.376,,,334,,,,,,,,,,,,,,,,,,,,
2.43,,,221,,,,,,,,,,,,,,,,,,,,
2.484,,,221,,,,,,,,,,,,,,,,,,,,
2.538,,,186,,,,,,,,,,,,,,,,,,,,
2.592,,,153,,,,,,,,,,,,,,,,,,,,
2.646,,,128,,,,,,,,,,,,,,,,,,,,
2.7,,,82,,,,,,,,,,,,,,,,,,,,
2.754,,,82,,,,,,,,,,,,,,,,,,,,
2.808,,,71,,,,,,,,,,,,,,,,,,,,
2.862,,,64,,,,,,,,,,,,,,,,,,,,
2.916,,,55,,,,,,,,,,,,,,,,,,,,
2.9699999999999998,,,45,,,,,,,,,,,,,,,,,,,,
3.024,,,35,,,,,,,,,,,,,,,,,,,,
3.078,,,27,,,,,,,,,,,,,,,,,,,,
3.132,,,24,,,,,,,,,,,,,,,,,,,,
3.186,,,20,,,,,,,,,,,,,,,,,,,,
3.2399999999999998,,,16,,,,,,,,,,,,,,,,,,,,
3.294,,,15,,,,,,,,,,,,,,,,,,,,
3.348,,,11,,,,,,,,,,,,,,,,,,,,
3.402,,,8,,,,,,,,,,,,,,,,,,,,
3.456,,,8,,,,,,,,,,,,,,,,,,,,
3.51,,,7,,,,,,,,,,,,,,,,,,,,
3.564,,,6,,,,,,,,,,,,,,,,,,,,
3.618,,,5,,,,,,,,,,,,,,,,,,,,
3.672,,,5,,,,,,,,,,,,,,,,,,,,
3.726,,,5,,,,,,,,,,,,,,,,,,,,
3.78,,,5,,,,,,,,,,,,,,,,,,,,
3.834,,,4,,,,,,,,,,,,,,,,,,,,
3.888,,,4,,,,,,,,,,,,,,,,,,,,
3.942,,,4,,,,,,,,,,,,,,,,,,,,
3.996,,,4,,,,,,,,,,,,,,,,,,,,
4.05,,,4,,,,,,,,,,,,,,,,,,,,
4.104,,,4,,,,,,,,,,,,,,,,,,,,
4.158,,,4,,,,,,,,,,,,,,,,,,,,
4.212,,,4,,,,,,,,,,,,,,,,,,,,
4.266,,,4,,,,,,,,,,,,,,,,,,,,
4.32,,,4,,,,,,,,,,,,,,,,,,,,
4.374,,,4,,,,,,,,,,,,,,,,,,,,
4.428,,,4,,,,,,,,,,,,,,,,,,,,
4.482,,,4,,,,,,,,,,,,,,,,,,,,
4.536,,,4,,,,,,,,,,,,,,,,,,,,
4.59,,,4,,,,,,,,,,,,,,,,,,,,
4.644,,,4,,,,,,,,,,,,,,,,,,,,
4.6979999999999995,,,4,,,,,,,,,,,,,,,,,,,,
4.752,,,4,,,,,,,,,,,,,,,,,,,,
4.806,,,3,,,,,,,,,,,,,,,,,,,,
4.86,,,2,,,,,,,,,,,,,,,,,,,,
4.914,,,2,,,,,,,,,,,,,,,,,,,,
4.968,,,2,,,,,,,,,,,,,,,,,,,,
5.022,,,2,,,,,,,,,,,,,,,,,,,,
5.076,,,2,,,,,,,,,,,,,,,,,,,,
5.13,,,2,,,,,,,,,,,,,,,,,,,,
5.184,,,2,,,,,,,,,,,,,,,,,,,,
5.2379999999999995,,,2,,,,,,,,,,,,,,,,,,,,
5.292,,,2,,,,,,,,,,,,,,,,,,,,
5.346,,,2,,,,,,,,,,,,,,,,,,,,
5.4,,,2,,,,,,,,,,,,,,,,,,,,
