mouse,model,event,r2_mean,r2_std,n_trials
WCL27,1b_plus_side_out,side_in,0.06740271138382639,0.016255874009614885,3706
WCL27,1b_plus_side_out,side_out,0.1496807443998557,0.02188064334914726,3706
WCL27,2_2bit_seq,side_in,0.06870567596045989,0.016040397252671992,3706
WCL27,2_3bit_seq,side_in,0.0780177375886125,0.01892927230467445,3706
WCL27,2b_word_l1,side_in,0.06740271138382732,0.01625587400961401,3706
WCL27,2b_word_l2,side_in,0.10651892757920005,0.01973915272464028,3706
WCL27,2b_word_l3,side_in,0.1798984000693758,0.015807653713916625,3706
WCL27,2c_word_l1_side_out,side_in,0.06740271138382732,0.01625587400961401,3706
WCL27,2c_word_l1_side_out,side_out,0.1496807443998574,0.021880643349144815,3706
WCL27,2c_word_l2_side_out,side_in,0.10651892757920005,0.01973915272464028,3706
WCL27,2c_word_l2_side_out,side_out,0.26336184524131473,0.030258290389378575,3706
WCL27,2c_word_l3_side_out,side_in,0.1798984000693758,0.015807653713916625,3706
WCL27,2c_word_l3_side_out,side_out,0.34114300493802696,0.04970714723664538,3706
WCL27,3_qdiff_rpe,side_in,0.07895703657950992,0.028931631111355192,3706
WCL27,3b_reward_qdiff,side_in,0.07661671572576109,0.024886648545342942,3706
WCL27,3c_reward_qchosen_qdiff,side_in,0.08329933219940358,0.027707350584566297,3706
WCL27,3d_reward_qchosen_rpeabs_qdiff,side_in,0.11274283073653638,0.03219514712242265,3706
WCL28,1_main_effects,side_in,0.031606698138688286,0.021891213082335336,2399
WCL28,1b_plus_side_out,side_in,0.031606698138688286,0.021891213082335336,2399
WCL28,1b_plus_side_out,side_out,0.13330859359936603,0.026889935048180623,2399
WCL28,2_2bit_seq,side_in,0.035427195927182284,0.020032832264752318,2399
WCL28,2_3bit_seq,side_in,0.04400638888708859,0.020307365601452805,2399
WCL28,2b_word_l1,side_in,0.03160669813868844,0.02189121308233516,2399
WCL28,2b_word_l2,side_in,0.04886762703991596,0.0254361453094975,2399
WCL28,2b_word_l3,side_in,,,2399
WCL28,2c_word_l1_side_out,side_in,0.03160669813868844,0.02189121308233516,2399
WCL28,2c_word_l1_side_out,side_out,0.13330859359936637,0.026889935048179988,2399
WCL28,2c_word_l2_side_out,side_in,0.04886762703991596,0.0254361453094975,2399
WCL28,2c_word_l2_side_out,side_out,0.15536382748865427,0.034041464684848304,2399
WCL28,2c_word_l3_side_out,side_in,,,2399
WCL28,2c_word_l3_side_out,side_out,,,2399
WCL28,3_qdiff_rpe,side_in,0.025696483311616426,0.012202227019270559,2399
WCL28,3b_reward_qdiff,side_in,0.03510504736088686,0.01850740545148425,2399
WCL28,3c_reward_qchosen_qdiff,side_in,0.03688052907771733,0.02034462031896075,2399
WCL28,3d_reward_qchosen_rpeabs_qdiff,side_in,0.04351809852045434,0.02514290561414353,2399
WCL29,1_main_effects,side_in,0.05427565318390526,0.01542913499662146,3351
WCL29,1b_plus_side_out,side_in,0.05427565318390526,0.01542913499662146,3351
WCL29,1b_plus_side_out,side_out,0.05331889571578532,0.014561813219806811,3351
WCL29,2_2bit_seq,side_in,0.01085254044867876,0.004284776757791338,3351
WCL29,2_3bit_seq,side_in,0.012678364080032135,0.004338521123726823,3351
WCL29,2b_word_l1,side_in,0.05427565318390546,0.015429134996620844,3351
WCL29,2b_word_l2,side_in,0.06896175837383325,0.03309369732276734,3351
WCL29,2b_word_l3,side_in,0.11341576901853367,0.0,3351
WCL29,2c_word_l1_side_out,side_in,0.05427565318390546,0.015429134996620844,3351
WCL29,2c_word_l1_side_out,side_out,0.05331889571578543,0.014561813219806558,3351
WCL29,2c_word_l2_side_out,side_in,0.06896175837383325,0.03309369732276734,3351
WCL29,2c_word_l2_side_out,side_out,0.13321274370841835,0.038340090715044295,3351
WCL29,2c_word_l3_side_out,side_in,0.11341576901853367,0.0,3351
WCL29,2c_word_l3_side_out,side_out,0.22365812546063335,0.0,3351
WCL29,3_qdiff_rpe,side_in,0.049694073439993415,0.019799475433764518,3351
WCL29,3b_reward_qdiff,side_in,0.054117743116196035,0.017623861090190967,3351
WCL29,3c_reward_qchosen_qdiff,side_in,0.05897374374133339,0.020032344490283835,3351
WCL29,3d_reward_qchosen_rpeabs_qdiff,side_in,0.07546009787429502,0.028307665922894396,3351
