peth_time,r_squared,r_squared_adj,n_trials,Intercept_beta,Intercept_se,Intercept_tstat,Intercept_pvalue,C(Q_diff_bin)[T.1]_beta,C(Q_diff_bin)[T.1]_se,C(Q_diff_bin)[T.1]_tstat,C(Q_diff_bin)[T.1]_pvalue,C(Q_diff_bin)[T.2]_beta,C(Q_diff_bin)[T.2]_se,C(Q_diff_bin)[T.2]_tstat,C(Q_diff_bin)[T.2]_pvalue,C(Q_diff_bin)[T.3]_beta,C(Q_diff_bin)[T.3]_se,C(Q_diff_bin)[T.3]_tstat,C(Q_diff_bin)[T.3]_pvalue,C(Q_diff_bin)[T.4]_beta,C(Q_diff_bin)[T.4]_se,C(Q_diff_bin)[T.4]_tstat,C(Q_diff_bin)[T.4]_pvalue,Reward_beta,Reward_se,Reward_tstat,Reward_pvalue,Port_beta,Port_se,Port_tstat,Port_pvalue
0.0,0.04025210052250183,0.03869195763524502,3698,-0.07926543259038675,0.08562860068691458,-0.925688752992781,0.3546682729664429,0.025515762630842535,0.10007041309834884,0.25497808833631713,0.7987542286324516,-0.6668307304320359,0.11320613128368877,-5.89041179016172,4.196871193144376e-09,-0.28467044520316503,0.1363270167590868,-2.088144022884521,0.03685322592951451,0.14297956876005757,0.13893660692851326,1.029099327534496,0.3035004332819828,0.11166878931853334,0.032883656523591216,3.3958750675558393,0.0006913231717042932,-0.1722547040393342,0.05239136218598099,-3.287845493076844,0.0010190293803749963
0.054,0.038913596047085,0.03735043030468399,3696,-0.1466786314105397,0.08584033242378433,-1.7087379238747973,0.08758362269706285,-0.0048199107095847835,0.10029073086850342,-0.04805938363241592,0.9616715175127459,-0.6634668431262312,0.11357562543694028,-5.841630548577545,5.616490027315834e-09,-0.25056932535790594,0.13668798839471644,-1.8331480937032467,0.06686108969324604,0.20994077528074895,0.1393098569434028,1.5070058923830583,0.13189477113055115,0.1120061752746013,0.032974448062509785,3.396756635994961,0.000689110888489258,-0.16733419901603436,0.0525582203311827,-3.183787387807636,0.001465711812244299
0.108,0.03835330665404668,0.03678922962502107,3696,-0.10768994335920107,0.08415426895904039,-1.2796729707392025,0.2007406474113249,-0.06020494000719024,0.09832083475562445,-0.6123314570795608,0.5403562213384574,-0.6705680716044655,0.11134478933545275,-6.0224468123444845,1.8862046412878474e-09,-0.2553097669814105,0.13400318258380814,-1.9052515176028368,0.05682506166640044,0.20787786707820027,0.1365735527675129,1.5220945993260322,0.12807108796229788,0.09198924142687112,0.03232676869573126,2.8456058288008927,0.004457154509531465,-0.1764187733620176,0.051525879325851086,-3.4238867083925033,0.0006240521963947388
0.162,0.037055474699451585,0.035476877116991656,3667,0.026566879981864033,0.08230563693958516,0.32278323781595825,0.7468778463322252,-0.1315886609335852,0.09585822433969417,-1.3727425251199372,0.1699165087482365,-0.6818236983685253,0.10900974694866312,-6.254703982476193,4.441635822275906e-10,-0.30975653790271546,0.1312026628428002,-2.3609013048298317,0.018282719582462355,0.16146557931782887,0.13375963448950023,1.2071323305724455,0.227459193256188,0.03922853033475823,0.03172143988927471,1.2366566735837783,0.21629391745928983,-0.19400120629214576,0.050660127853005145,-3.8294653905149523,0.0001305723684057173
0.216,0.02923011642862361,0.027496598779389037,3367,0.025396490558678715,0.0882781527848409,0.28768715426768415,0.7736039660643033,-0.16876451397135464,0.09823895650052204,-1.7178980720388437,0.08590734318136718,-0.5084086954461645,0.11876677139437103,-4.280731802988631,1.914854479485294e-05,-0.1901607142652166,0.14625874241883194,-1.3001664797627301,0.193633094005685,0.21605944998254445,0.14701843516674618,1.4696078742607548,0.14176160967486048,-0.10506466189868945,0.03653738843173233,-2.8755383569626427,0.004058767806222354,-0.25370668146148667,0.05887649851069334,-4.309133319390718,1.6859401422911973e-05
0.27,0.02505295493447024,0.023157400083403057,3093,0.030449606760145412,0.09924818833591877,0.30680264567736637,0.7590142935252405,-0.21441060639766288,0.10295517651942068,-2.0825626612103187,0.03737327309905572,-0.5074106958535798,0.13156126303336957,-3.8568396513864323,0.00011720866681499206,-0.3097341579899068,0.1678091977716878,-1.8457519736868921,0.0650239521451287,0.08042647491950913,0.1677082230852884,0.4795619048364019,0.6315729232696607,-0.18312824587232554,0.04747138752861704,-3.8576552194083407,0.00011682025738196394,-0.1831873328685546,0.06967217937802386,-2.6292751928230325,0.00859916726905174
0.324,0.027683207063646464,0.02572552224565372,2987,-0.0526472620302945,0.10709342701354431,-0.49160124480502526,0.6230374694672172,-0.22853126164557416,0.10545223605689719,-2.1671542509754764,0.030302064022368475,-0.4542961854783789,0.13801900630319383,-3.29154800955748,0.001007992577660002,-0.29579168272994993,0.17911212242692176,-1.651433072882232,0.09875553911667496,0.03093791527688571,0.1791453843009229,0.17269725032333041,0.8629011330678028,-0.35949520219893827,0.0568014935049272,-6.3289744690912775,2.8388737109737886e-10,-0.15132850999433867,0.07509512346408635,-2.015157616282638,0.04397776967415185
0.378,0.0291056090192231,0.027103076758692057,2916,-0.11152910221809981,0.11764589742263161,-0.948006727488696,0.3432047734802248,-0.23886383731736324,0.11120166406909653,-2.1480239465566116,0.03179420285387487,-0.4203725181242429,0.1460378716411368,-2.878517150381627,0.004024647397983315,-0.4032837155855551,0.19155457533782724,-2.1053201933408303,0.035348967763387654,-0.096906635449525,0.19187719125364983,-0.5050451010689457,0.6135654170985454,-0.5442008092185839,0.07073586138933222,-7.693421675086234,1.947368246373121e-14,-0.06882456333216301,0.08034288517724948,-0.8566354466898323,0.3917169490479605
0.432,0.028568764442476025,0.026530083990099262,2866,-0.19092429975443556,0.12757862530999753,-1.4965226290102849,0.13462789506955145,-0.2295278934395907,0.11606924115120502,-1.9775083490085157,0.048080096863985934,-0.4598610270676653,0.15255881843943536,-3.014319537681963,0.0025981879178408793,-0.4694707054417703,0.20132346483795674,-2.331922440435061,0.019773882482682602,-0.22636074448788818,0.20203709567532396,-1.120391994011103,0.26264086070033643,-0.7218876483517305,0.0875227399958688,-8.248001015345322,2.427119085454645e-16,0.023545371277673494,0.08471193594093321,0.27794632499121363,0.7810736600263668
0.486,0.03251852709060543,0.030463699183541304,2832,-0.2403984983182729,0.13592351000269737,-1.768630741756906,0.07706341247275063,-0.24968150917791643,0.11932694647653477,-2.092415137992452,0.036490427045344075,-0.4516568883155643,0.15781626955145253,-2.8619158823058575,0.004241867280310413,-0.4891893836961636,0.20915179467056,-2.338920325626168,0.019408924228503318,-0.29906155221912756,0.21002209061496435,-1.4239528391677625,0.15457056519755413,-0.9885442166097731,0.10777919239244495,-9.171939357369574,8.711804049870835e-20,0.08487814467890341,0.08836605674431801,0.9605288252761276,0.33687133296245686
0.54,0.027781620771902493,0.025704970620471945,2816,-0.3843321119306478,0.14659117742660482,-2.621795654264903,0.008793989795372426,-0.2628817695507658,0.12461893982321293,-2.109484881862223,0.03499100165419958,-0.5073030057402972,0.16445340313651965,-3.0847826561494975,0.0020568345142034246,-0.5454878682322261,0.2182005579500398,-2.4999380082113425,0.012478108540603083,-0.3485168370887329,0.21907048201042284,-1.5908890777542146,0.11174706666026087,-1.0526593772601913,0.12697257640296977,-8.290446701808994,1.7269672816724722e-16,0.14019601585504307,0.09219531475260605,1.5206414364031466,0.12846239154237002
0.594,0.021451151490764486,0.01935126125791209,2803,-0.6283027305618281,0.1546971493304487,-4.061501671370234,5.009832154361823e-05,-0.32065568361241686,0.12659769826048278,-2.5328713556280262,0.011367497328308376,-0.5865670704632525,0.1671091898184502,-3.5100826657140005,0.0004550462132899136,-0.5297817305560095,0.2228611784837541,-2.3771826666286295,0.017512353619672814,-0.32137826240977047,0.22346299780714238,-1.438172160775955,0.15049712693264136,-0.977784817865301,0.14705757044633583,-6.648993417323685,3.535517937802055e-11,0.14861051721158985,0.09419622263885306,1.5776696033912145,0.11475465653784649
0.648,0.016122952089226872,0.01399718245024073,2784,-0.7559449747290165,0.17926082467011925,-4.2170115869997105,2.5547816960596542e-05,-0.3683175703156135,0.13227113280314284,-2.784565025717101,0.005396284906147607,-0.6700377492712277,0.17470366181243843,-3.835281655347208,0.0001282095211622933,-0.5672669739378475,0.23378043814957117,-2.4264946136122556,0.01530873987472179,-0.3508839590967002,0.2342343007883455,-1.498004168969939,0.13424582190144504,-0.9760925597239911,0.20645507030940358,-4.727869159431016,2.3820726424693694e-06,0.19127682311607153,0.09887374583984768,1.934556251422852,0.05314622710113898
0.702,0.019051578046823336,0.016926780020931953,2777,-0.7376719751062222,0.20007095403565792,-3.687051819499744,0.00023122276838929794,-0.45935512286032293,0.13580802202517367,-3.382385782595198,0.000728569122652424,-0.8166808819823863,0.17960377488401358,-4.547125373672079,5.671901526065525e-06,-0.6423687085554964,0.2411652014972454,-2.663604469332337,0.007775612671320092,-0.40238160562930364,0.2418636213331563,-1.6636714666363197,0.0962912172041012,-1.0910562843419738,0.2535250643112207,-4.303544059070317,1.739162156910422e-05,0.23451171491597428,0.10220105770062034,2.294611427632523,0.021829865348447983
0.756,0.025786360160505617,0.023662347864343958,2759,-0.4885845024886012,0.22318078976087397,-2.1891870846594497,0.02866697058205864,-0.5278627751768024,0.13956165424247374,-3.782290902483114,0.0001586992146971962,-1.0000998914774242,0.1858059158058895,-5.3824975762462985,7.964779754690214e-08,-0.7417144057057559,0.24961864531699762,-2.971390237150884,0.0029902204494020425,-0.47769552719819175,0.2506904833901747,-1.9055191913875182,0.0568167271162926,-1.5029510276873468,0.29978739336300714,-5.013389692032348,5.687266057223527e-07,0.27055622361063797,0.10615382652013963,2.5487185199047695,0.010865808292745506
